age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
61.0, Self-emp-not-inc,196773.0, 7th-8th,4.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,30.0, United-States, >50K
28.0, Private,119545.0, Bachelors,13.0, Separated, Sales, Not-in-family, White, Male,0.0,0.0,42.0, United-States, <=50K
27.0, Private,247711.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,106491.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
30.0, Private,70377.0, HS-grad,9.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
46.0, Private,324550.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,283945.0, 10th,6.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,1602.0,45.0, United-States, <=50K
69.0, Private,71489.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,25.0, United-States, <=50K
19.0, Private,114066.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,26.0, United-States, <=50K
38.0, Self-emp-not-inc,107410.0, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
53.0, Self-emp-not-inc,317313.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
39.0, Private,113151.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
30.0, Self-emp-not-inc,292472.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,55.0, United-States, >50K
29.0, State-gov,382272.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
75.0, Self-emp-not-inc,146576.0, Bachelors,13.0, Widowed, Prof-specialty, Unmarried, White, Male,0.0,0.0,48.0, United-States, >50K
27.0, Private,42696.0, HS-grad,9.0, Married-spouse-absent, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
41.0, Private,193882.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,163787.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
58.0, ?,365410.0, Some-college,10.0, Separated, ?, Other-relative, White, Female,0.0,0.0,99.0, United-States, <=50K
31.0, Private,177596.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
43.0, Self-emp-not-inc,113211.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, State-gov,350651.0, 12th,8.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
30.0, Local-gov,83066.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,70160.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,296594.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
52.0, Private,176409.0, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
63.0, Private,266083.0, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
38.0, Private,203761.0, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, White, Female,2354.0,0.0,40.0, United-States, <=50K
43.0, Private,211517.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,1669.0,45.0, United-States, <=50K
19.0, Self-emp-inc,148955.0, Some-college,10.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,35.0, South, <=50K
59.0, ?,145574.0, Assoc-acdm,12.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,35.0, United-States, >50K
41.0, Private,190786.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298.0,0.0,40.0, United-States, >50K
57.0, State-gov,19520.0, Doctorate,16.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
34.0, Self-emp-not-inc,114074.0, Assoc-voc,11.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,316470.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, Mexico, <=50K
39.0, Private,255027.0, Assoc-voc,11.0, Divorced, Exec-managerial, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,143604.0, Some-college,10.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,2.0, United-States, <=50K
43.0, Private,484861.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,4064.0,0.0,38.0, United-States, <=50K
33.0, Private,123157.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,38.0, United-States, <=50K
64.0, Self-emp-not-inc,219661.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,9.0, United-States, >50K
59.0, Private,139344.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
21.0, Private,232591.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,8.0, United-States, <=50K
19.0, Private,224241.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
20.0, ?,228649.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
55.0, Private,180497.0, Assoc-acdm,12.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,52.0, United-States, <=50K
28.0, Private,119793.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,171841.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
56.0, Federal-gov,97213.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
57.0, Private,32365.0, Some-college,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,185885.0, Assoc-acdm,12.0, Never-married, Tech-support, Other-relative, White, Female,0.0,0.0,20.0, United-States, <=50K
58.0, Private,197114.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,169973.0, Assoc-voc,11.0, Separated, Protective-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,154897.0, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
26.0, Self-emp-inc,97952.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,80.0, United-States, <=50K
52.0, Private,202956.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,364657.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
48.0, Self-emp-inc,72425.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
70.0, Private,405362.0, 7th-8th,4.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,38.0, United-States, <=50K
37.0, Federal-gov,127879.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,170263.0, Some-college,10.0, Never-married, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,37284.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,97723.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Private,290964.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,38.0, United-States, >50K
21.0, Private,170108.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, ?,57329.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,30.0, Japan, <=50K
17.0, Private,160029.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,14.0, United-States, <=50K
20.0, Self-emp-not-inc,306710.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Private,31460.0, HS-grad,9.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Self-emp-inc,357223.0, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,16.0, United-States, <=50K
58.0, Private,110820.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
17.0, Private,98005.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,16.0, United-States, <=50K
37.0, Private,31368.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,199703.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,28.0, United-States, <=50K
40.0, Private,193144.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,36.0, United-States, <=50K
51.0, Private,104748.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
36.0, Private,155537.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-not-inc,48189.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
24.0, Private,203203.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
22.0, Private,196943.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,152503.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,45.0, United-States, <=50K
44.0, Private,119281.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
28.0, Private,196621.0, HS-grad,9.0, Married-spouse-absent, Tech-support, Not-in-family, White, Female,0.0,0.0,37.0, United-States, <=50K
57.0, Private,197994.0, HS-grad,9.0, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,32.0, United-States, <=50K
40.0, Private,311534.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,283921.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
52.0, Private,163027.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
54.0, Private,198546.0, Masters,14.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,38.0, United-States, <=50K
36.0, Private,279615.0, Bachelors,13.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
63.0, Self-emp-not-inc,33487.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,27620.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
32.0, Private,311524.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,38.0, United-States, <=50K
50.0, Private,176609.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
39.0, Private,225707.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Cuba, <=50K
18.0, Private,116528.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K
46.0, Private,265105.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
32.0, Self-emp-not-inc,92531.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,103432.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,45.0, Portugal, >50K
30.0, Private,116138.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,27828.0,0.0,60.0, United-States, >50K
42.0, Self-emp-inc,149102.0, Assoc-voc,11.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,428350.0, HS-grad,9.0, Married-civ-spouse, Other-service, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
47.0, Private,146497.0, Some-college,10.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,16.0, Germany, <=50K
45.0, ?,98265.0, HS-grad,9.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,857532.0, 12th,8.0, Never-married, Protective-serv, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
24.0, State-gov,90046.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, Canada, <=50K
47.0, Private,50092.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, Other, Male,0.0,1138.0,40.0, United-States, <=50K
43.0, Private,281422.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,45.0, United-States, <=50K
50.0, Private,138022.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Private,250322.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,218456.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,113987.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, ?,154921.0, 5th-6th,3.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
30.0, Private,46492.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1902.0,40.0, United-States, >50K
50.0, Private,200783.0, 7th-8th,4.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
67.0, ?,110122.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,32.0, United-States, >50K
45.0, Private,178319.0, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
44.0, Private,152744.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines, <=50K
21.0, Local-gov,193130.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,189186.0, Assoc-voc,11.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,143327.0, Some-college,10.0, Separated, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,93225.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
57.0, ?,208311.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,80.0, United-States, >50K
30.0, State-gov,152940.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Self-emp-not-inc,33304.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,38.0, United-States, >50K
24.0, Private,325596.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
39.0, Self-emp-not-inc,154641.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,8614.0,0.0,50.0, United-States, >50K
36.0, Private,163237.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
80.0, Private,22406.0, Bachelors,13.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Local-gov,159028.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,230624.0, 10th,6.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, >50K
23.0, Private,253190.0, Assoc-acdm,12.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,25.0, United-States, <=50K
28.0, Private,154571.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, <=50K
37.0, Private,140713.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,40.0, Jamaica, >50K
24.0, Private,157894.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
63.0, Private,163809.0, Some-college,10.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
43.0, Private,282155.0, Assoc-acdm,12.0, Divorced, Prof-specialty, Not-in-family, White, Female,4650.0,0.0,40.0, United-States, <=50K
53.0, Private,233165.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
34.0, Private,72793.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K
31.0, Self-emp-not-inc,109195.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
36.0, Private,296478.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
36.0, Self-emp-not-inc,165855.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, Germany, <=50K
31.0, Private,302679.0, 12th,8.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
25.0, Private,101812.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,41.0, United-States, <=50K
29.0, Local-gov,375655.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,69311.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
65.0, Private,115880.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
38.0, Self-emp-not-inc,349951.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,4508.0,0.0,55.0, United-States, <=50K
44.0, Self-emp-not-inc,343190.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1887.0,55.0, United-States, >50K
